Time	I_L	I_load	Ic	Id	I_mos	Vout	V_MOS	Vo_filt	V_drive	Vd	Vc
0.0115988	7.40916	4.08452	3.32464	7.40916	2.17931e-006	20.421	21.7931	0.727508	0	1.37047	19.9239
0.0115989	7.40517	4.08483	3.32033	7.40516	2.17944e-006	20.4226	21.7944	0.728413	0	1.37027	19.9261
0.011599	7.40117	4.08514	3.31602	7.40117	2.17958e-006	20.4242	21.7958	0.729314	0	1.37007	19.9283
0.0115991	7.39717	4.08546	3.31171	7.39717	2.17972e-006	20.4257	21.7972	0.730212	0	1.36987	19.9305
0.0115992	7.39317	4.08577	3.3074	7.39317	2.17985e-006	20.4273	21.7985	0.731105	0	1.36967	19.9327
0.0115993	7.38917	4.08608	3.30309	7.38917	2.17999e-006	20.4288	21.7999	0.731994	0	1.36947	19.9349
0.0115994	7.38517	4.08639	3.29878	7.38517	2.18012e-006	20.4304	21.8012	0.73288	0	1.36927	19.9371
0.0115995	7.38117	4.0867	3.29447	7.38117	2.18026e-006	20.432	21.8026	0.733762	0	1.36907	19.9393
0.0115996	7.37717	4.08701	3.29016	7.37717	2.18039e-006	20.4335	21.8039	0.734639	0	1.36887	19.9415
0.0115997	7.37317	4.08732	3.28585	7.37317	2.18053e-006	20.4351	21.8053	0.735513	0	1.36867	19.9437
0.0115998	7.36917	4.08763	3.28154	7.36916	2.18066e-006	20.4366	21.8066	0.736383	0	1.36847	19.9459
0.0115999	7.36516	4.08794	3.27723	7.36516	2.18079e-006	20.4381	21.8079	0.737249	0	1.36827	19.9481
0.0116	7.36116	4.08824	3.27292	7.36116	2.18093e-006	20.4397	21.8093	0.738111	0	1.36807	19.9503
0.0116001	7.36514	3.87334	-3.87334	-1.75149e-006	7.36515	20.4412	1.84129	0.738969	1	-17.5254	19.9477
0.0116002	7.36913	3.87284	-3.87284	-1.75504e-006	7.36913	19.3667	1.84229	-0.335292	1	-17.5219	19.9451
0.0116003	7.37311	3.87233	-3.87234	-1.75859e-006	7.37311	19.3642	1.84329	-0.33753	1	-17.5184	19.9425
0.0116004	7.37709	3.87183	-3.87184	-1.75504e-006	7.3771	19.3617	1.84428	-0.339766	1	-17.5149	19.94
0.0116005	7.38108	3.87133	-3.87133	-1.75504e-006	7.38108	19.3592	1.84528	-0.341999	1	-17.5114	19.9374
0.0116006	7.38506	3.87083	-3.87083	-1.75504e-006	7.38506	19.3567	1.84627	-0.34423	1	-17.5079	19.9348
0.0116007	7.38904	3.87033	-3.87033	-1.75149e-006	7.38904	19.3542	1.84727	-0.346459	1	-17.5044	19.9322
0.0116008	7.39302	3.86983	-3.86983	-1.75504e-006	7.39302	19.3517	1.84826	-0.348685	1	-17.5009	19.9296
0.0116009	7.397	3.86933	-3.86933	-1.75504e-006	7.397	19.3492	1.84926	-0.350908	1	-17.4974	19.927
0.011601	7.40098	3.86883	-3.86883	-1.75149e-006	7.40098	19.3466	1.85025	-0.353129	1	-17.4939	19.9245
0.0116011	7.40496	3.86833	-3.86833	-1.75149e-006	7.40496	19.3441	1.85125	-0.355348	1	-17.4904	19.9219
0.0116012	7.40894	3.86783	-3.86783	-1.74794e-006	7.40894	19.3416	1.85224	-0.357565	1	-17.4869	19.9193
0.0116013	7.41292	3.86733	-3.86733	-1.75149e-006	7.41292	19.3391	1.85324	-0.359778	1	-17.4834	19.9167
0.0116014	7.4169	3.86682	-3.86683	-1.74794e-006	7.4169	19.3366	1.85423	-0.36199	1	-17.4799	19.9142
0.0116015	7.42088	3.86632	-3.86633	-1.75149e-006	7.42088	19.3341	1.85523	-0.364199	1	-17.4764	19.9116
0.0116016	7.42485	3.86582	-3.86583	-1.75149e-006	7.42486	19.3316	1.85622	-0.366406	1	-17.4729	19.909
0.0116017	7.42883	3.86532	-3.86533	-1.75504e-006	7.42883	19.3291	1.85722	-0.36861	1	-17.4694	19.9064
0.0116018	7.43281	3.86482	-3.86482	-1.75149e-006	7.43281	19.3266	1.85821	-0.370812	1	-17.4659	19.9038
0.0116019	7.43678	3.86432	-3.86432	-1.75149e-006	7.43679	19.3241	1.8592	-0.373012	1	-17.4624	19.9013
0.011602	7.44076	3.86382	-3.86382	-1.74794e-006	7.44076	19.3216	1.8602	-0.375209	1	-17.4589	19.8987
0.0116021	7.44474	3.86332	-3.86332	-1.75149e-006	7.44474	19.3191	1.86119	-0.377403	1	-17.4554	19.8961
0.0116022	7.44871	3.86282	-3.86282	-1.74794e-006	7.44871	19.3166	1.86219	-0.379596	1	-17.4519	19.8935
0.0116023	7.45268	3.86232	-3.86232	-1.74794e-006	7.45269	19.3141	1.86318	-0.381785	1	-17.4484	19.891
0.0116024	7.45666	3.86182	-3.86182	-1.75149e-006	7.45666	19.3116	1.86417	-0.383973	1	-17.4449	19.8884
0.0116025	7.46063	3.86132	-3.86132	-1.74794e-006	7.46063	19.3091	1.86517	-0.386158	1	-17.4415	19.8858
0.0116026	7.46461	3.86082	-3.86082	-1.74083e-006	7.46461	19.3066	1.86616	-0.388341	1	-17.438	19.8832
0.0116027	7.46858	3.86032	-3.86032	-1.74794e-006	7.46858	19.3041	1.86715	-0.390521	1	-17.4345	19.8807
0.0116028	7.47255	3.85982	-3.85983	-1.74083e-006	7.47255	19.3016	1.86815	-0.392699	1	-17.431	19.8781
0.0116029	7.47652	3.85932	-3.85933	-1.74083e-006	7.47652	19.2991	1.86914	-0.394874	1	-17.4275	19.8755
0.011603	7.48049	3.85882	-3.85883	-1.74083e-006	7.4805	19.2966	1.87013	-0.397048	1	-17.424	19.873
0.0116031	7.48446	3.85832	-3.85833	-1.74083e-006	7.48447	19.2941	1.87112	-0.399218	1	-17.4205	19.8704
0.0116032	7.48843	3.85783	-3.85783	-1.74438e-006	7.48844	19.2916	1.87212	-0.401387	1	-17.417	19.8678
0.0116033	7.4924	3.85733	-3.85733	-1.74438e-006	7.49241	19.2891	1.87311	-0.403553	1	-17.4135	19.8652
0.0116034	7.49637	3.85683	-3.85683	-1.74438e-006	7.49638	19.2866	1.8741	-0.405716	1	-17.41	19.8627
0.0116035	7.50034	3.85633	-3.85633	-1.74083e-006	7.50035	19.2841	1.87509	-0.407877	1	-17.4065	19.8601
0.0116036	7.50431	3.85583	-3.85583	-1.74083e-006	7.50431	19.2816	1.87609	-0.410036	1	-17.4031	19.8575
0.0116037	7.50828	3.85533	-3.85533	-1.73728e-006	7.50828	19.2791	1.87708	-0.412192	1	-17.3996	19.855
0.0116038	7.51225	3.85483	-3.85483	-1.74083e-006	7.51225	19.2766	1.87807	-0.414346	1	-17.3961	19.8524
0.0116039	7.51622	3.85433	-3.85433	-1.74083e-006	7.51622	19.2742	1.87906	-0.416498	1	-17.3926	19.8498
0.011604	7.52018	3.85383	-3.85383	-1.74083e-006	7.52018	19.2717	1.88005	-0.418647	1	-17.3891	19.8472
0.0116041	7.52415	3.85333	-3.85334	-1.74083e-006	7.52415	19.2692	1.88105	-0.420794	1	-17.3856	19.8447
0.0116042	7.52812	3.85283	-3.85284	-1.73728e-006	7.52812	19.2667	1.88204	-0.422939	1	-17.3821	19.8421
0.0116043	7.53208	3.85234	-3.85234	-1.73728e-006	7.53208	19.2642	1.88303	-0.425081	1	-17.3787	19.8395
0.0116044	7.53605	3.85184	-3.85184	-1.73728e-006	7.53605	19.2617	1.88402	-0.427221	1	-17.3752	19.837
0.0116045	7.54001	3.85134	-3.85134	-1.73728e-006	7.54001	19.2592	1.88501	-0.429358	1	-17.3717	19.8344
0.0116046	7.54398	3.85084	-3.85084	-1.73728e-006	7.54398	19.2567	1.886	-0.431493	1	-17.3682	19.8318
0.0116047	7.54794	3.85034	-3.85034	-1.73728e-006	7.54794	19.2542	1.88699	-0.433626	1	-17.3647	19.8293
0.0116048	7.5519	3.84984	-3.84985	-1.73728e-006	7.5519	19.2517	1.88798	-0.435756	1	-17.3612	19.8267
0.0116049	7.55587	3.84934	-3.84935	-1.73728e-006	7.55587	19.2492	1.88897	-0.437884	1	-17.3578	19.8241
0.011605	7.55983	3.84885	-3.84885	-1.73728e-006	7.55983	19.2467	1.88997	-0.440009	1	-17.3543	19.8216
0.0116051	7.56379	3.84835	-3.84835	-1.73372e-006	7.56379	19.2442	1.89096	-0.442132	1	-17.3508	19.819
0.0116052	7.56775	3.84785	-3.84785	-1.74083e-006	7.56775	19.2417	1.89195	-0.444253	1	-17.3473	19.8164
0.0116053	7.57171	3.84735	-3.84735	-1.74083e-006	7.57172	19.2393	1.89294	-0.446372	1	-17.3438	19.8139
0.0116054	7.57567	3.84685	-3.84686	-1.73728e-006	7.57568	19.2368	1.89393	-0.448488	1	-17.3403	19.8113
0.0116055	7.57963	3.84636	-3.84636	-1.73728e-006	7.57964	19.2343	1.89492	-0.450601	1	-17.3369	19.8087
0.0116056	7.58359	3.84586	-3.84586	-1.74083e-006	7.5836	19.2318	1.89591	-0.452713	1	-17.3334	19.8062
0.0116057	7.58755	3.84536	-3.84536	-1.73728e-006	7.58756	19.2293	1.8969	-0.454822	1	-17.3299	19.8036
0.0116058	7.59151	3.84486	-3.84486	-1.74083e-006	7.59152	19.2268	1.89789	-0.456929	1	-17.3264	19.8011
0.0116059	7.59547	3.84437	-3.84437	-1.73372e-006	7.59547	19.2243	1.89888	-0.459033	1	-17.323	19.7985
0.011606	7.59943	3.84387	-3.84387	-1.73372e-006	7.59943	19.2218	1.89987	-0.461135	1	-17.3195	19.7959
0.0116061	7.60339	3.84337	-3.84337	-1.73372e-006	7.60339	19.2193	1.90085	-0.463234	1	-17.316	19.7934
0.0116062	7.60735	3.84287	-3.84287	-1.73017e-006	7.60735	19.2169	1.90184	-0.465332	1	-17.3125	19.7908
0.0116063	7.6113	3.84238	-3.84238	-1.73017e-006	7.6113	19.2144	1.90283	-0.467426	1	-17.309	19.7882
0.0116064	7.61526	3.84188	-3.84188	-1.73017e-006	7.61526	19.2119	1.90382	-0.469519	1	-17.3056	19.7857
0.0116065	7.61921	3.84138	-3.84138	-1.73372e-006	7.61922	19.2094	1.90481	-0.471609	1	-17.3021	19.7831
0.0116066	7.62317	3.84088	-3.84088	-1.73017e-006	7.62317	19.2069	1.9058	-0.473697	1	-17.2986	19.7806
0.0116067	7.62713	3.84039	-3.84039	-1.73372e-006	7.62713	19.2044	1.90679	-0.475783	1	-17.2951	19.778
0.0116068	7.63108	3.83989	-3.83989	-1.73017e-006	7.63108	19.2019	1.90778	-0.477866	1	-17.2917	19.7754
0.0116069	7.63503	3.83939	-3.83939	-1.73372e-006	7.63504	19.1994	1.90877	-0.479946	1	-17.2882	19.7729
0.011607	7.63899	3.83889	-3.8389	-1.73017e-006	7.63899	19.197	1.90976	-0.482025	1	-17.2847	19.7703
0.0116071	7.64294	3.8384	-3.8384	-1.73017e-006	7.64294	19.1945	1.91074	-0.484101	1	-17.2813	19.7678
0.0116072	7.64689	3.8379	-3.8379	-1.73372e-006	7.6469	19.192	1.91173	-0.486175	1	-17.2778	19.7652
0.0116073	7.65085	3.8374	-3.83741	-1.73017e-006	7.65085	19.1895	1.91272	-0.488246	1	-17.2743	19.7626
0.0116074	7.6548	3.83691	-3.83691	-1.73372e-006	7.6548	19.187	1.91371	-0.490315	1	-17.2708	19.7601
0.0116075	7.65875	3.83641	-3.83641	-1.73017e-006	7.65875	19.1845	1.9147	-0.492382	1	-17.2674	19.7575
0.0116076	7.6627	3.83591	-3.83592	-1.73017e-006	7.6627	19.1821	1.91568	-0.494447	1	-17.2639	19.755
0.0116077	7.66665	3.83542	-3.83542	-1.73017e-006	7.66665	19.1796	1.91667	-0.496509	1	-17.2604	19.7524
0.0116078	7.6706	3.83492	-3.83492	-1.73017e-006	7.6706	19.1771	1.91766	-0.498569	1	-17.257	19.7499
0.0116079	7.67455	3.83443	-3.83443	-1.72662e-006	7.67455	19.1746	1.91865	-0.500626	1	-17.2535	19.7473
0.011608	7.6785	3.83393	-3.83393	-1.73017e-006	7.6785	19.1721	1.91963	-0.502681	1	-17.25	19.7447
0.0116081	7.68245	3.83343	-3.83343	-1.72662e-006	7.68245	19.1696	1.92062	-0.504734	1	-17.2465	19.7422
0.0116082	7.6864	3.83294	-3.83294	-1.73017e-006	7.6864	19.1672	1.92161	-0.506784	1	-17.2431	19.7396
0.0116083	7.69035	3.83244	-3.83244	-1.72307e-006	7.69035	19.1647	1.9226	-0.508833	1	-17.2396	19.7371
0.0116084	7.6943	3.83194	-3.83195	-1.72662e-006	7.6943	19.1622	1.92358	-0.510878	1	-17.2361	19.7345
0.0116085	7.69824	3.83145	-3.83145	-1.72662e-006	7.69824	19.1597	1.92457	-0.512922	1	-17.2327	19.732
0.0116086	7.70219	3.83095	-3.83095	-1.72662e-006	7.70219	19.1572	1.92556	-0.514963	1	-17.2292	19.7294
0.0116087	7.70614	3.83046	-3.83046	-1.72662e-006	7.70614	19.1548	1.92654	-0.517002	1	-17.2257	19.7269
0.0116088	7.71008	3.82996	-3.82996	-1.72662e-006	7.71008	19.1523	1.92753	-0.519039	1	-17.2223	19.7243
0.0116089	7.71403	3.82946	-3.82947	-1.72662e-006	7.71403	19.1498	1.92851	-0.521073	1	-17.2188	19.7218
0.011609	7.71797	3.82897	-3.82897	-1.72662e-006	7.71797	19.1473	1.9295	-0.523105	1	-17.2153	19.7192
0.0116091	7.72192	3.82847	-3.82847	-1.72307e-006	7.72192	19.1448	1.93049	-0.525134	1	-17.2119	19.7166
0.0116092	7.72586	3.82798	-3.82798	-1.72307e-006	7.72586	19.1424	1.93147	-0.527162	1	-17.2084	19.7141
0.0116093	7.72981	3.82748	-3.82748	-1.72662e-006	7.72981	19.1399	1.93246	-0.529187	1	-17.205	19.7115
0.0116094	7.73375	3.82699	-3.82699	-1.72662e-006	7.73375	19.1374	1.93345	-0.531209	1	-17.2015	19.709
0.0116095	7.73769	3.82649	-3.82649	-1.72307e-006	7.73769	19.1349	1.93443	-0.53323	1	-17.198	19.7064
0.0116096	7.74163	3.826	-3.826	-1.72307e-006	7.74164	19.1325	1.93542	-0.535248	1	-17.1946	19.7039
0.0116097	7.74558	3.8255	-3.8255	-1.71951e-006	7.74558	19.13	1.9364	-0.537263	1	-17.1911	19.7013
0.0116098	7.74952	3.82501	-3.82501	-1.72307e-006	7.74952	19.1275	1.93739	-0.539277	1	-17.1876	19.6988
0.0116099	7.75346	3.82451	-3.82451	-1.71596e-006	7.75346	19.125	1.93837	-0.541288	1	-17.1842	19.6962
0.01161	7.7574	3.82402	-3.82402	-1.71951e-006	7.7574	19.1226	1.93936	-0.543297	1	-17.1807	19.6937
0.0116101	7.76134	3.82352	-3.82352	-1.71951e-006	7.76134	19.1201	1.94034	-0.545303	1	-17.1773	19.6911
0.0116102	7.76528	3.82303	-3.82303	-1.71596e-006	7.76528	19.1176	1.94133	-0.547308	1	-17.1738	19.6886
0.0116103	7.76922	3.82253	-3.82253	-1.71951e-006	7.76922	19.1151	1.94231	-0.54931	1	-17.1703	19.686
0.0116104	7.77316	3.82204	-3.82204	-1.71951e-006	7.77316	19.1127	1.9433	-0.551309	1	-17.1669	19.6835
0.0116105	7.7771	3.82154	-3.82154	-1.71951e-006	7.7771	19.1102	1.94428	-0.553307	1	-17.1634	19.6809
0.0116106	7.78103	3.82105	-3.82105	-1.71596e-006	7.78104	19.1077	1.94527	-0.555302	1	-17.16	19.6784
0.0116107	7.78497	3.82055	-3.82055	-1.71951e-006	7.78497	19.1052	1.94625	-0.557294	1	-17.1565	19.6759
0.0116108	7.78891	3.82006	-3.82006	-1.71596e-006	7.78891	19.1028	1.94724	-0.559285	1	-17.1531	19.6733
0.0116109	7.79285	3.81956	-3.81956	-1.71596e-006	7.79285	19.1003	1.94822	-0.561273	1	-17.1496	19.6708
0.011611	7.79678	3.81907	-3.81907	-1.71241e-006	7.79678	19.0978	1.9492	-0.563259	1	-17.1461	19.6682
0.0116111	7.80072	3.81857	-3.81858	-1.71596e-006	7.80072	19.0953	1.95019	-0.565243	1	-17.1427	19.6657
0.0116112	7.80465	3.81808	-3.81808	-1.71241e-006	7.80466	19.0929	1.95117	-0.567224	1	-17.1392	19.6631
0.0116113	7.80859	3.81759	-3.81759	-1.71596e-006	7.80859	19.0904	1.95216	-0.569203	1	-17.1358	19.6606
0.0116114	7.81252	3.81709	-3.81709	-1.71596e-006	7.81252	19.0879	1.95314	-0.57118	1	-17.1323	19.658
0.0116115	7.81646	3.8166	-3.8166	-1.71596e-006	7.81646	19.0855	1.95412	-0.573154	1	-17.1289	19.6555
0.0116116	7.82039	3.8161	-3.81611	-1.71596e-006	7.82039	19.083	1.95511	-0.575126	1	-17.1254	19.6529
0.0116117	7.82432	3.81561	-3.81561	-1.71596e-006	7.82433	19.0805	1.95609	-0.577096	1	-17.122	19.6504
0.0116118	7.82826	3.81512	-3.81512	-1.71596e-006	7.82826	19.0781	1.95707	-0.579064	1	-17.1185	19.6479
0.0116119	7.83219	3.81462	-3.81462	-1.71241e-006	7.83219	19.0756	1.95806	-0.581029	1	-17.1151	19.6453
0.011612	7.83612	3.81413	-3.81413	-1.71241e-006	7.83612	19.0731	1.95904	-0.582992	1	-17.1116	19.6428
0.0116121	7.84005	3.81363	-3.81364	-1.71596e-006	7.84005	19.0706	1.96002	-0.584953	1	-17.1082	19.6402
0.0116122	7.84398	3.81314	-3.81314	-1.71241e-006	7.84399	19.0682	1.961	-0.586911	1	-17.1047	19.6377
0.0116123	7.84791	3.81265	-3.81265	-1.71596e-006	7.84792	19.0657	1.96199	-0.588868	1	-17.1013	19.6351
0.0116124	7.85184	3.81215	-3.81216	-1.70886e-006	7.85185	19.0632	1.96297	-0.590822	1	-17.0978	19.6326
0.0116125	7.85577	3.81166	-3.81166	-1.71596e-006	7.85578	19.0608	1.96395	-0.592773	1	-17.0944	19.6301
0.0116126	7.8597	3.81117	-3.81117	-1.71241e-006	7.85971	19.0583	1.96493	-0.594723	1	-17.0909	19.6275
0.0116127	7.86363	3.81067	-3.81068	-1.70886e-006	7.86363	19.0558	1.96592	-0.59667	1	-17.0875	19.625
0.0116128	7.86756	3.81018	-3.81018	-1.71241e-006	7.86756	19.0534	1.9669	-0.598615	1	-17.084	19.6224
0.0116129	7.87149	3.80969	-3.80969	-1.70886e-006	7.87149	19.0509	1.96788	-0.600557	1	-17.0806	19.6199
0.011613	7.87542	3.80919	-3.8092	-1.71241e-006	7.87542	19.0484	1.96886	-0.602498	1	-17.0771	19.6174
0.0116131	7.87934	3.8087	-3.8087	-1.71241e-006	7.87935	19.046	1.96984	-0.604436	1	-17.0737	19.6148
0.0116132	7.88327	3.80821	-3.80821	-1.70886e-006	7.88327	19.0435	1.97083	-0.606372	1	-17.0702	19.6123
0.0116133	7.8872	3.80771	-3.80772	-1.70886e-006	7.8872	19.041	1.97181	-0.608305	1	-17.0668	19.6097
0.0116134	7.89112	3.80722	-3.80722	-1.70886e-006	7.89112	19.0386	1.97279	-0.610236	1	-17.0633	19.6072
0.0116135	7.89505	3.80673	-3.80673	-1.70886e-006	7.89505	19.0361	1.97377	-0.612165	1	-17.0599	19.6047
0.0116136	7.89897	3.80624	-3.80624	-1.7053e-006	7.89898	19.0336	1.97475	-0.614092	1	-17.0564	19.6021
0.0116137	7.9029	3.80574	-3.80575	-1.70886e-006	7.9029	19.0312	1.97573	-0.616017	1	-17.053	19.5996
0.0116138	7.90682	3.80525	-3.80525	-1.70175e-006	7.90682	19.0287	1.97671	-0.617939	1	-17.0495	19.5971
0.0116139	7.91075	3.80476	-3.80476	-1.70175e-006	7.91075	19.0263	1.97769	-0.619859	1	-17.0461	19.5945
0.011614	7.91467	3.80427	-3.80427	-1.70886e-006	7.91467	19.0238	1.97868	-0.621777	1	-17.0427	19.592
0.0116141	7.91859	3.80377	-3.80378	-1.70886e-006	7.91859	19.0213	1.97966	-0.623692	1	-17.0392	19.5894
0.0116142	7.92251	3.80328	-3.80328	-1.7053e-006	7.92252	19.0189	1.98064	-0.625606	1	-17.0358	19.5869
0.0116143	7.92644	3.80279	-3.80279	-1.70886e-006	7.92644	19.0164	1.98162	-0.627517	1	-17.0323	19.5844
0.0116144	7.93036	3.8023	-3.8023	-1.7053e-006	7.93036	19.0139	1.9826	-0.629425	1	-17.0289	19.5818
0.0116145	7.93428	3.8018	-3.80181	-1.70175e-006	7.93428	19.0115	1.98358	-0.631332	1	-17.0254	19.5793
0.0116146	7.9382	3.80131	-3.80131	-1.7053e-006	7.9382	19.009	1.98456	-0.633236	1	-17.022	19.5768
0.0116147	7.94212	3.80082	-3.80082	-1.7053e-006	7.94212	19.0066	1.98554	-0.635138	1	-17.0186	19.5742
0.0116148	7.94604	3.80033	-3.80033	-1.70175e-006	7.94604	19.0041	1.98652	-0.637038	1	-17.0151	19.5717
0.0116149	7.94996	3.79984	-3.79984	-1.7053e-006	7.94996	19.0016	1.9875	-0.638936	1	-17.0117	19.5692
0.011615	7.95388	3.79934	-3.79935	-1.70175e-006	7.95388	18.9992	1.98848	-0.640831	1	-17.0082	19.5666
0.0116151	7.9578	3.79885	-3.79885	-1.6982e-006	7.9578	18.9967	1.98946	-0.642724	1	-17.0048	19.5641
0.0116152	7.96171	3.79836	-3.79836	-1.70175e-006	7.96172	18.9943	1.99044	-0.644615	1	-17.0014	19.5616
0.0116153	7.96563	3.79787	-3.79787	-1.70175e-006	7.96563	18.9918	1.99142	-0.646504	1	-16.9979	19.559
0.0116154	7.96955	3.79738	-3.79738	-1.70175e-006	7.96955	18.9894	1.9924	-0.64839	1	-16.9945	19.5565
0.0116155	7.97347	3.79689	-3.79689	-1.70175e-006	7.97347	18.9869	1.99337	-0.650274	1	-16.9911	19.554
0.0116156	7.97738	3.79639	-3.7964	-1.6982e-006	7.97738	18.9844	1.99435	-0.652156	1	-16.9876	19.5514
0.0116157	7.9813	3.7959	-3.79591	-1.6982e-006	7.9813	18.982	1.99533	-0.654036	1	-16.9842	19.5489
0.0116158	7.98521	3.79541	-3.79541	-1.6982e-006	7.98522	18.9795	1.99631	-0.655913	1	-16.9808	19.5464
0.0116159	7.98913	3.79492	-3.79492	-1.70175e-006	7.98913	18.9771	1.99729	-0.657788	1	-16.9773	19.5438
0.011616	7.99304	3.79443	-3.79443	-1.6982e-006	7.99305	18.9746	1.99827	-0.659661	1	-16.9739	19.5413
0.0116161	7.99696	3.79394	-3.79394	-1.70175e-006	7.99696	18.9722	1.99925	-0.661532	1	-16.9704	19.5388
0.0116162	8.00087	3.79345	-3.79345	-1.70175e-006	8.00087	18.9697	2.00023	-0.663401	1	-16.967	19.5363
0.0116163	8.00478	3.79296	-3.79296	-1.6982e-006	8.00479	18.9672	2.0012	-0.665267	1	-16.9636	19.5337
0.0116164	8.0087	3.79247	-3.79247	-1.6982e-006	8.0087	18.9648	2.00218	-0.667131	1	-16.9601	19.5312
0.0116165	8.01261	3.79197	-3.79198	-1.6982e-006	8.01261	18.9623	2.00316	-0.668993	1	-16.9567	19.5287
0.0116166	8.01652	3.79148	-3.79149	-1.69464e-006	8.01652	18.9599	2.00414	-0.670853	1	-16.9533	19.5261
0.0116167	8.02043	3.79099	-3.79099	-1.70175e-006	8.02043	18.9574	2.00512	-0.67271	1	-16.9499	19.5236
0.0116168	8.02434	3.7905	-3.7905	-1.69464e-006	8.02435	18.955	2.00609	-0.674565	1	-16.9464	19.5211
0.0116169	8.02826	3.79001	-3.79001	-1.69464e-006	8.02826	18.9525	2.00707	-0.676419	1	-16.943	19.5186
0.011617	8.03217	3.78952	-3.78952	-1.69464e-006	8.03217	18.9501	2.00805	-0.678269	1	-16.9396	19.516
0.0116171	8.03608	3.78903	-3.78903	-1.6982e-006	8.03608	18.9476	2.00903	-0.680118	1	-16.9361	19.5135
0.0116172	8.03998	3.78854	-3.78854	-1.69109e-006	8.03999	18.9452	2.01	-0.681964	1	-16.9327	19.511
0.0116173	8.04389	3.78805	-3.78805	-1.69464e-006	8.0439	18.9427	2.01098	-0.683808	1	-16.9293	19.5085
0.0116174	8.0478	3.78756	-3.78756	-1.6982e-006	8.0478	18.9403	2.01196	-0.68565	1	-16.9258	19.5059
0.0116175	8.05171	3.78707	-3.78707	-1.69464e-006	8.05171	18.9378	2.01294	-0.68749	1	-16.9224	19.5034
0.0116176	8.05562	3.78658	-3.78658	-1.69109e-006	8.05562	18.9353	2.01391	-0.689328	1	-16.919	19.5009
0.0116177	8.05952	3.78609	-3.78609	-1.69464e-006	8.05953	18.9329	2.01489	-0.691163	1	-16.9156	19.4984
0.0116178	8.06343	3.7856	-3.7856	-1.69109e-006	8.06343	18.9304	2.01587	-0.692996	1	-16.9121	19.4958
0.0116179	8.06734	3.78511	-3.78511	-1.69464e-006	8.06734	18.928	2.01684	-0.694827	1	-16.9087	19.4933
0.011618	8.07124	3.78462	-3.78462	-1.68754e-006	8.07125	18.9255	2.01782	-0.696656	1	-16.9053	19.4908
0.0116181	8.07515	3.78413	-3.78413	-1.69464e-006	8.07515	18.9231	2.0188	-0.698482	1	-16.9019	19.4883
0.0116182	8.07905	3.78364	-3.78364	-1.69109e-006	8.07906	18.9206	2.01977	-0.700307	1	-16.8984	19.4857
0.0116183	8.08296	3.78315	-3.78315	-1.69464e-006	8.08296	18.9182	2.02075	-0.702129	1	-16.895	19.4832
0.0116184	8.08686	3.78266	-3.78266	-1.69109e-006	8.08686	18.9157	2.02172	-0.703949	1	-16.8916	19.4807
0.0116185	8.09077	3.78217	-3.78217	-1.69109e-006	8.09077	18.9133	2.0227	-0.705767	1	-16.8882	19.4782
0.0116186	8.09467	3.78168	-3.78168	-1.69109e-006	8.09467	18.9109	2.02368	-0.707582	1	-16.8847	19.4757
0.0116187	8.09857	3.78119	-3.78119	-1.69109e-006	8.09857	18.9084	2.02465	-0.709396	1	-16.8813	19.4731
0.0116188	8.10248	3.7807	-3.7807	-1.69464e-006	8.10248	18.906	2.02563	-0.711207	1	-16.8779	19.4706
0.0116189	8.10638	3.78021	-3.78021	-1.69109e-006	8.10638	18.9035	2.0266	-0.713016	1	-16.8745	19.4681
0.011619	8.11028	3.77972	-3.77972	-1.69109e-006	8.11028	18.9011	2.02758	-0.714822	1	-16.871	19.4656
0.0116191	8.11418	3.77923	-3.77923	-1.69109e-006	8.11418	18.8986	2.02855	-0.716627	1	-16.8676	19.4631
0.0116192	8.11808	3.77874	-3.77875	-1.69109e-006	8.11808	18.8962	2.02953	-0.718429	1	-16.8642	19.4605
0.0116193	8.12198	3.77825	-3.77826	-1.69109e-006	8.12198	18.8937	2.0305	-0.72023	1	-16.8608	19.458
0.0116194	8.12588	3.77777	-3.77777	-1.68754e-006	8.12588	18.8913	2.03148	-0.722028	1	-16.8574	19.4555
0.0116195	8.12978	3.77728	-3.77728	-1.68754e-006	8.12978	18.8888	2.03245	-0.723824	1	-16.8539	19.453
0.0116196	8.13368	3.77679	-3.77679	-1.68754e-006	8.13368	18.8864	2.03343	-0.725617	1	-16.8505	19.4505
0.0116197	8.13758	3.7763	-3.7763	-1.68754e-006	8.13758	18.8839	2.0344	-0.727409	1	-16.8471	19.4479
0.0116198	8.14148	3.77581	-3.77581	-1.69109e-006	8.14148	18.8815	2.03538	-0.729198	1	-16.8437	19.4454
0.0116199	8.14537	3.77532	-3.77532	-1.68399e-006	8.14538	18.8791	2.03635	-0.730985	1	-16.8403	19.4429
0.01162	8.14927	3.77483	-3.77483	-1.68399e-006	8.14927	18.8766	2.03733	-0.73277	1	-16.8368	19.4404
0.0116201	8.15317	3.77434	-3.77435	-1.69109e-006	8.15317	18.8742	2.0383	-0.734553	1	-16.8334	19.4379
0.0116202	8.15706	3.77386	-3.77386	-1.68754e-006	8.15707	18.8717	2.03927	-0.736334	1	-16.83	19.4354
0.0116203	8.16096	3.77337	-3.77337	-1.68754e-006	8.16096	18.8693	2.04025	-0.738112	1	-16.8266	19.4328
